Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
885,CA-2014-134061,2014-04-29,5/4/2014,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609,East,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0.0,5.9364
1406,US-2014-118486,2014-04-06,4/8/2014,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116
2615,CA-2014-147298,2014-04-26,5/3/2014,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028
2797,CA-2014-154599,2014-04-12,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3,0.15,-18.147
2891,CA-2014-142727,2014-04-29,5/1/2014,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,2,0.0,12.99
3406,US-2014-150119,2014-04-23,4/27/2014,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2,0.3,-12.0588
3407,US-2014-150119,2014-04-23,4/27/2014,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.372,2,0.3,-12.0588
3409,US-2014-150119,2014-04-23,4/27/2014,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,22.336,4,0.2,7.8176
3482,CA-2014-124023,2014-04-07,4/10/2014,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,36608,South,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,0.0,2.7776
3955,CA-2014-133228,2014-04-04,4/9/2014,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,0.0,2.3521
4376,CA-2014-166954,2014-04-25,4/30/2014,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5,0.0,63.6825
4378,CA-2014-166954,2014-04-25,4/30/2014,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.2,148.704
4570,CA-2014-169460,2014-04-19,4/21/2014,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0.0,26.649
5036,CA-2014-169803,2014-04-06,4/12/2014,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0.0,111.1035
5076,CA-2014-134572,2014-04-20,4/22/2014,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.1,5,0.3,-95.67
5078,CA-2014-134572,2014-04-20,4/22/2014,Second Class,SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,2,0.3,-131.951
5927,US-2014-118997,2014-04-08,4/12/2014,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Decatur,Alabama,35601,South,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,0.0,316.1392
6016,CA-2014-102652,2014-04-06,4/12/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.6332
6017,CA-2014-102652,2014-04-06,4/12/2014,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129
6375,CA-2014-107811,2014-04-29,5/3/2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109,South,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,561.584,2,0.2,70.198
6570,CA-2014-100678,2014-04-18,4/22/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176
6850,CA-2014-101462,2014-04-20,4/25/2014,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,0.0,27.5632
7047,CA-2014-150581,2014-04-08,4/12/2014,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.592,1,0.2,2.4898
7410,CA-2014-121769,2014-04-08,4/12/2014,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.6605
7658,US-2014-120740,2014-04-15,4/15/2014,Same Day,PS-18970,Paul Stevenson,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0.0,76.9816
8920,CA-2014-160276,2014-04-02,4/8/2014,Standard Class,AH-10690,Anna Hberlin,Corporate,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,0.0,46.1968
