Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
125,US-2014-152030,2014-12-26,12/28/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794
294,CA-2014-111451,2014-12-26,12/28/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592
295,CA-2014-111451,2014-12-26,12/28/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558
296,CA-2014-111451,2014-12-26,12/28/2014,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646
669,CA-2014-156314,2014-12-24,12/26/2014,First Class,RP-19390,Resi Plking,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.2,8.7285
709,CA-2014-112158,2014-12-02,12/4/2014,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,0.2,-110.49
1156,CA-2014-136567,2014-12-20,12/21/2014,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,7,0.0,493.7856
1158,CA-2014-136567,2014-12-20,12/21/2014,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1,2,0.0,100.122
1246,CA-2014-168494,2014-12-12,12/14/2014,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,6,0.2,95.586
1247,CA-2014-168494,2014-12-12,12/14/2014,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,0.2,135.4068
1248,CA-2014-168494,2014-12-12,12/14/2014,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,3,0.15,11.9988
1268,US-2014-167738,2014-12-24,12/29/2014,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,90045,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",292.272,6,0.2,18.267
1434,CA-2014-120768,2014-12-19,12/21/2014,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1819.86,14,0.0,163.7874
1546,CA-2014-150245,2014-12-31,1/4/2015,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Watertown,New York,13601,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1573.488,7,0.2,196.686
1576,CA-2014-101602,2014-12-15,12/18/2014,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.808
1792,CA-2014-120474,2014-12-01,12/3/2014,First Class,RP-19390,Resi Plking,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0.0,673.8816
2076,CA-2014-131051,2014-12-01,12/5/2014,Standard Class,TR-21325,Toby Ritter,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,0.0,28.518
2149,CA-2014-141607,2014-12-12,12/17/2014,Standard Class,WB-21850,William Brown,Consumer,United States,Concord,California,94521,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0.0,4.331
2342,US-2014-143231,2014-12-31,1/3/2015,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,23.384
